observation_id,craft_category,product_family,product_type,product_form,product_name,description,material,secondary_material,craft_technique,region,state,height_cm,width_cm,depth_cm,weight_g,quantity,piece_count,listed_price_inr,mrp_inr,discount_price_inr,price_type,currency,source_name,source_domain,product_url,image_url,seller_name,artisan_or_maker,observed_at,data_origin,group_id,notes,price,has_dimensions,has_weight,surface_area_sqcm
obs_scale_f8a6520ac559,sikki,functional_storage,basket,basket,Lord Krishna and Radha In Sikki Grass Artwork by Dhirendra Kumar,"The art of Sikki grass, originating in Bihar, showcases the ingenuity of local artisans, primarily women, who weave the naturally golden grass into a diverse range of beautiful and functional items. From ornate baskets to delicate figurines, this craft transforms simple plant material into intricate expressions of artistry, often inspired by daily life and regional designs. This exquisite Sikki grass artwork by the talented artisan Dhirendra Kumar is a stunning representation of Lord Krishna and",sikki grass,,Coiling and weaving,bihar,Bihar,,,,,1,1,10000.0,10000.0,10000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/lord-krishna-and-radha-in-sikki-grass-artwork-by-dhirendra-kumar,https://cdn.shopify.com/s/files/1/1194/1498/files/buy-lord-krishna-and-radha-in-sikki-grass-artwork-by-dhirendra-kumar-memeraki-retail-and-tech-pvt-ltd-7828048.jpg?v=1788037569,Dhirendra Kumar,Dhirendra Kumar,2026-09-06,PHASE36_2_EXPANSION,grp_sikki_basket_13adf091aa,phase36_2_real_expansion,10000.0,0,0,
obs_scale_f9463f2311ee,sikki,functional_storage,basket,basket,Lord Ganesha In Sikki Grass Artwork by Dhirendra Kumar,"Sikki grass art, a vibrant tradition from Bihar, highlights the skillful artistry of women who craft intricate objects from the naturally golden Sikki grass. These creations, ranging from decorative pieces to practical containers, embody the cultural heritage of the region, reflecting local themes and the inherent beauty of natural materials. This striking Sikki grass artwork by Dhirendra Kumar is a graceful and symbolic portrayal of Lord Ganesha, crafted with exceptional intricacy using the tra",sikki grass,,Coiling and weaving,bihar,Bihar,,,,,1,1,10000.0,10000.0,10000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/lord-ganesha-in-sikki-grass-artwork-by-dhirendra-kumar,https://cdn.shopify.com/s/files/1/1194/1498/files/buy-lord-ganesha-in-sikki-grass-artwork-by-dhirendra-kumar-memeraki-retail-and-tech-pvt-ltd-9795107.jpg?v=1788037571,Dhirendra Kumar,Dhirendra Kumar,2026-09-06,PHASE36_2_EXPANSION,grp_sikki_basket_77e9319143,phase36_2_real_expansion,10000.0,0,0,
obs_scale_398987db8c38,sikki,functional_storage,basket,basket,The Melodious Tunes of Lord Krishna in Sikki Grass Artwork by Dhirendra Kumar,"From Bihar comes the captivating art of Sikki grass, where artisans, mainly women, weave the golden grass into intricate and functional forms like baskets and figurines. This traditional craft reflects the region's culture and the beauty of natural resources. This exquisite Sikki grass artwork by Dhirendra Kumar is a sublime portrayal of Lord Krishna, rendered with remarkable finesse and devotion through the ancient craft of Sikki weaving. Made entirely from golden-hued Sikki grass, the artwork ",sikki grass,,Coiling and weaving,bihar,Bihar,,,,,1,1,10000.0,10000.0,10000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/the-melodious-tunes-of-lord-krishna-in-sikki-grass-artwork-by-dhirendra-kumar,https://cdn.shopify.com/s/files/1/1194/1498/files/buy-the-melodious-tunes-of-lord-krishna-in-sikki-grass-artwork-by-dhirendra-kumar-memeraki-retail-and-tech-pvt-ltd-4060594.jpg?v=1788037572,Dhirendra Kumar,Dhirendra Kumar,2026-09-06,PHASE36_2_EXPANSION,grp_sikki_basket_f789e6b0ba,phase36_2_real_expansion,10000.0,0,0,
obs_scale_ad09e5f42d51,sikki,figurines_dolls,figurine,figurine,Intertwined Peacocks in Sikki Grass work by Suraj Kumar Sahu,"Sikki Grass work by Suraj Kumar Sahu is a stunning representation of traditional Indian craftsmanship, exemplified in this intricate piece showcasing peacocks. Crafted from Sikki grass, known for its natural golden hue, the artwork displays an elaborate design featuring multiple peacocks intertwined in a circular formation. The peacocks are meticulously detailed, with each feather and contour carefully shaped to highlight the elegance and grace of these majestic birds. The use of geometric patte",sikki grass,,Coiling and weaving,bihar,Bihar,,,,,1,1,2000.0,2000.0,2000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/intertwined-peacocks-in-sikki-grass-work-by-suraj-kumar-sahu,https://cdn.shopify.com/s/files/1/1194/1498/files/Intertwined-Peacocks-in-Sikki-Grass-work-by-Suraj-Kumar-Sahu-1.png?v=1726056233,Suraj Kumar Sahu,Suraj Kumar Sahu,2026-09-06,PHASE36_2_EXPANSION,grp_sikki_figurine_5053861aaa,phase36_2_real_expansion,2000.0,0,0,
obs_scale_2e53363ef7c4,sikki,figurines_dolls,figurine,figurine,A Bird in Sikki Grass work by Suraj Kumar Sahu,"Suraj Kumar Sahu's Sikki Grass artwork beautifully captures the elegance of a bird perched on a branch. This intricate piece showcases the artist's mastery in using Sikki grass, a natural golden-hued fiber, to create detailed and delicate designs. The bird, with its intricately crafted feathers and poised stance, serves as the focal point of the artwork. Each feather of the bird is meticulously woven, highlighting the artist's attention to detail and skill. The fine lines and patterns formed by ",sikki grass,,Coiling and weaving,bihar,Bihar,,,,,1,1,2000.0,2000.0,2000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/a-bird-in-sikki-grass-work-by-suraj-kumar-sahu,https://cdn.shopify.com/s/files/1/1194/1498/files/A-Bird-in-Sikki-Grass-work-by-Suraj-Kumar-Sahu-1.png?v=1726056245,Suraj Kumar Sahu,Suraj Kumar Sahu,2026-09-06,PHASE36_2_EXPANSION,grp_sikki_figurine_08de29add7,phase36_2_real_expansion,2000.0,0,0,
obs_scale_28d608e5d3d7,sikki,figurines_dolls,figurine,figurine,Elegant Elephant in Sikki Grass work by Suraj Kumar Sahu,"Suraj Kumar Sahu's Sikki Grass artwork is a testament to the intricate craftsmanship and cultural heritage of Bihar. This particular piece features an elegant elephant adorned with traditional decorations, crafted entirely from Sikki grass, a natural fiber known for its golden hue and pliability. The elephant, depicted with a raised trunk holding a stalk of grass, is intricately detailed with patterns on its body, showcasing the artist's meticulous attention to detail and skill. The use of Sikki",sikki grass,,Coiling and weaving,bihar,Bihar,,,,,1,1,2000.0,2000.0,2000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/elephant-in-sikki-grass-work-by-suraj-kumar-sahu,https://cdn.shopify.com/s/files/1/1194/1498/files/Elegant-Elephant-in-Sikki-Grass-work-by-Suraj-Kumar-Sahu-1.png?v=1726056252,Suraj Kumar Sahu,Suraj Kumar Sahu,2026-09-06,PHASE36_2_EXPANSION,grp_sikki_figurine_01172b936d,phase36_2_real_expansion,2000.0,0,0,
obs_scale_38c4b86e24e1,sikki,figurines_dolls,figurine,figurine,Regional visuals in Sikki Grass work by Suraj Kumar Sahu,"Sikki Grass artwork by Suraj Kumar Sahu is a captivating example of traditional Indian craft from Bihar, showcasing the rich cultural heritage of the region. This intricate art form uses Sikki grass, a naturally golden-hued fiber, woven with meticulous care to create detailed and delicate designs. Here, a village scene unfolds under the bright sun, capturing the essence of rural life. A woman is depicted sitting beside a goat, engaged in a pastoral activity, possibly churning butter or performin",sikki grass,,Coiling and weaving,bihar,Bihar,,,,,1,1,2000.0,2000.0,2000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/regional-visuals-in-sikki-grass-work-by-suraj-kumar-sahu,https://cdn.shopify.com/s/files/1/1194/1498/files/Regional-visuals-in-Sikki-Grass-work-by-Suraj-Kumar-Sahu-1.png?v=1726056258,Suraj Kumar Sahu,Suraj Kumar Sahu,2026-09-06,PHASE36_2_EXPANSION,grp_sikki_figurine_70812ce938,phase36_2_real_expansion,2000.0,0,0,
obs_scale_252306245c57,sikki,home_decor,wall_art,wall_hanging,Rural life in Sikki Grass work by Suraj Kumar Sahu,"In this Sikki grass artwork by Suraj Kumar Sahu, the scene captures a moment of rural life, depicting a man and a woman walking together toward the field. The man, carrying a pick mattock on his shoulder, leads the way, symbolizing the labor and toil involved in agricultural work. His posture and attire, including a simple loincloth and headgear, reflect traditional rural clothing. The woman, walking closely beside him, is dressed in a traditional sari with a detailed border, adding a touch of e",sikki grass,,Coiling and weaving,bihar,Bihar,,,,,1,1,2000.0,2000.0,2000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/rural-life-in-sikki-grass-work-by-suraj-kumar-sahu,https://cdn.shopify.com/s/files/1/1194/1498/files/Rural-life-in-Sikki-Grass-work-by-Suraj-Kumar-Sahu-1.png?v=1726056265,Suraj Kumar Sahu,Suraj Kumar Sahu,2026-09-06,PHASE36_2_EXPANSION,grp_sikki_wall_art_d75e44c05d,phase36_2_real_expansion,2000.0,0,0,
obs_scale_65d9154fbe3f,sikki,figurines_dolls,figurine,figurine,Natural landscape in Sikki Grass work by Suraj Kumar Sahu,"The sikki grasswork by Suraj Kumar Sahu beautifully captures a serene natural scene, highlighting the intricate craftsmanship and cultural richness of this traditional Indian art form. The artwork showcases a tranquil moment in nature, featuring a peacock perched gracefully on a branch. The peacock, with its detailed feathers and elegant posture, is a central element, symbolizing beauty and grace. Surrounding the peacock, we see lush foliage with intricately woven leaves and branches, adding dep",sikki grass,,Coiling and weaving,bihar,Bihar,,,,,1,1,2000.0,2000.0,2000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/natural-landscape-in-sikki-grass-work-by-suraj-kumar-sahu,https://cdn.shopify.com/s/files/1/1194/1498/files/Natural-landscape-in-Sikki-Grass-work-by-Suraj-Kumar-Sahu-1.png?v=1726056271,Suraj Kumar Sahu,Suraj Kumar Sahu,2026-09-06,PHASE36_2_EXPANSION,grp_sikki_figurine_817d2282cd,phase36_2_real_expansion,2000.0,0,0,
obs_scale_b559569c8bd8,sikki,home_decor,wall_art,wall_hanging,Women carrying water pot in Sikki Grass work by Suraj Kumar Sahu,"Sikki grasswork is a traditional Indian handicraft known for its intricate designs and cultural significance. The art involves weaving dried sikki grass into various forms, often depicting scenes from rural life, mythology, or nature. In the artwork created by Suraj Kumar Sahu, we see a beautiful depiction of two women carrying pots on their heads. This piece captures the essence of rural life, where women are often seen balancing pots filled with water or other essentials. The artwork showcases",sikki grass,,Coiling and weaving,bihar,Bihar,,,,,1,1,2000.0,2000.0,2000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/women-carrying-water-pot-in-sikki-grass-work-by-suraj-kumar-sahu,https://cdn.shopify.com/s/files/1/1194/1498/files/Women-carrying-water-pot-in-Sikki-Grass-work-by-Suraj-Kumar-Sahu-1.png?v=1726056277,Suraj Kumar Sahu,Suraj Kumar Sahu,2026-09-06,PHASE36_2_EXPANSION,grp_sikki_wall_art_d1e0d10704,phase36_2_real_expansion,2000.0,0,0,
obs_scale_7f8f1f95763c,sikki,religious,idol,idol,Buddha Under Bodhi Tree in Sikki Grass work by Suraj Kumar Sahu,"This exquisite piece of Sikki grass artwork by Suraj Kumar Sahu beautifully showcases a serene depiction of Buddha. The artwork is framed in a dark wooden border with a white inner lining that enhances the intricate details and vibrant colors. Buddha is depicted in a meditative pose, sitting cross-legged with his hands resting in his lap, symbolizing peace and tranquility. His facial expression is calm and composed, embodying the essence of enlightenment. The artist has skillfully used Sikki gra",sikki grass,,Coiling and weaving,bihar,Bihar,,,,,1,1,2000.0,2000.0,2000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/buddha-under-bodhi-tree-in-sikki-grass-work-by-suraj-kumar-sahu,https://cdn.shopify.com/s/files/1/1194/1498/files/Buddha-Under-Bodhi-Tree-in-Sikki-Grass-work-by-Suraj-Kumar-Sahu-1.png?v=1726056283,Suraj Kumar Sahu,Suraj Kumar Sahu,2026-09-06,PHASE36_2_EXPANSION,grp_sikki_idol_abe44d1407,phase36_2_real_expansion,2000.0,0,0,
obs_scale_f1d626a47415,sikki,functional_storage,basket,basket,Traditional village scenes in Sikki Grass work by Suraj Kumar Sahu,"This exquisite Sikki grass artwork by Suraj Kumar Sahu vividly portrays a traditional village scene of a woman riding a bullock cart. The piece is framed in a simple yet elegant wooden frame that complements the artwork. Set against a deep black background, the golden Sikki grass creates a striking contrast that highlights the intricate details of the scene. The woman, dressed in a flowing traditional sari, is shown sitting gracefully on the bullock cart. Her attire is detailed with fine lines a",sikki grass,,Coiling and weaving,bihar,Bihar,,,,,1,1,2000.0,2000.0,2000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/traditional-village-scenes-in-sikki-grass-work-by-suraj-kumar-sahu,https://cdn.shopify.com/s/files/1/1194/1498/files/Traditional-village-scenes-in-Sikki-Grass-work-by-Suraj-Kumar-Sahu-1.png?v=1726056290,Suraj Kumar Sahu,Suraj Kumar Sahu,2026-09-06,PHASE36_2_EXPANSION,grp_sikki_basket_04848b4132,phase36_2_real_expansion,2000.0,0,0,
obs_scale_4953f352bbe7,sikki,home_decor,wall_art,wall_hanging,Rural landscape in Sikki Grass work by Suraj Kumar Sahu,"This beautiful Sikki grass artwork by Suraj Kumar Sahu captures a serene village scene with exquisite detail and craftsmanship. At the center stands a large, majestic tree, its branches spreading wide and adorned with clusters of foliage meticulously crafted from golden Sikki grass. The tree's intricate branches and hanging vines provide a canopy under which village life unfolds. Beneath the tree, villagers are depicted in various leisurely activities, from sitting and chatting to playing musica",sikki grass,,Coiling and weaving,bihar,Bihar,,,,,1,1,30000.0,30000.0,30000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/rural-landscape-in-sikki-grass-work-by-suraj-kumar-sahu,https://cdn.shopify.com/s/files/1/1194/1498/files/Rural-landscape-in-Sikki-Grass-work-by-Suraj-Kumar-Sahu-1.png?v=1726056296,Suraj Kumar Sahu,Suraj Kumar Sahu,2026-09-06,PHASE36_2_EXPANSION,grp_sikki_wall_art_cdee26f996,phase36_2_real_expansion,30000.0,0,0,
obs_scale_f39f5e524bc6,sikki,home_decor,wall_art,wall_hanging,Mashrooms in Sikki Grass work by Suraj Kumar Sahu,"This exquisite artwork, crafted by Suraj Kumar Sahu, is a stunning example of Sikki grass craftsmanship. It features two mushrooms, meticulously detailed with golden Sikki grass against a deep black background, creating a striking visual contrast. The larger mushroom, positioned on the left, showcases a broad cap adorned with radiating lines and circular motifs. These intricate patterns, made from Sikki grass, add texture and depth, bringing the mushroom to life. Its stalk is robust and composed",sikki grass,,Coiling and weaving,bihar,Bihar,,,,,1,1,2000.0,2000.0,2000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/mashrooms-in-sikki-grass-work-by-suraj-kumar-sahu,https://cdn.shopify.com/s/files/1/1194/1498/files/Mashrooms-in-Sikki-Grass-work-by-Suraj-Kumar-Sahu-1.png?v=1726056302,Suraj Kumar Sahu,Suraj Kumar Sahu,2026-09-06,PHASE36_2_EXPANSION,grp_sikki_wall_art_e8baee069f,phase36_2_real_expansion,2000.0,0,0,
obs_scale_b7fe976af8e9,sikki,functional_storage,basket,basket,Idyllic Morning Scene in Sikki Grass work by Suraj Kumar Sahu,"This captivating Sikki grass artwork by Suraj Kumar Sahu portrays a serene and idyllic morning scene, featuring a woman reaching to pluck flowers. The artwork is a testament to the artist's meticulous skill and the rich tradition of Sikki grass craft from Bihar. The woman is elegantly dressed in a traditional sari, her long hair cascading down her back as she stretches upward toward the flowers. Her posture and the delicate curve of her arm convey a sense of grace and purpose, capturing a moment",sikki grass,,Coiling and weaving,bihar,Bihar,,,,,1,1,7000.0,7000.0,7000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/idyllic-morning-scene-in-sikki-grass-work-by-suraj-kumar-sahu,https://cdn.shopify.com/s/files/1/1194/1498/files/Idyllic-Morning-Scene-in-Sikki-Grass-work-by-Suraj-Kumar-Sahu-1.png?v=1726056308,Suraj Kumar Sahu,Suraj Kumar Sahu,2026-09-06,PHASE36_2_EXPANSION,grp_sikki_basket_88a252f189,phase36_2_real_expansion,7000.0,0,0,
obs_scale_6a0c41e88e0c,sikki,functional_storage,basket,basket,Village Scene in Sikki Grass work by Suraj Kumar Sahu,"This exquisite Sikki grass artwork by Suraj Kumar Sahu portrays a serene village scene with remarkable detail and craftsmanship. The piece captures the simplicity and charm of rural life, with a man and a woman depicted sitting in front of their traditional thatched house. The man, seated on the ground, appears to be holding a pot, possibly containing water or some refreshment, while the woman beside him is holding a basket of fruits. Their postures are relaxed, indicating a moment of rest and c",sikki grass,,Coiling and weaving,bihar,Bihar,,,,,1,1,7000.0,7000.0,7000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/village-scene-in-sikki-grass-work-by-suraj-kumar-sahu,https://cdn.shopify.com/s/files/1/1194/1498/files/Village-Scene-in-Sikki-Grass-work-by-Suraj-Kumar-Sahu-1.png?v=1726056315,Suraj Kumar Sahu,Suraj Kumar Sahu,2026-09-06,PHASE36_2_EXPANSION,grp_sikki_basket_1174bf8ef4,phase36_2_real_expansion,7000.0,0,0,
obs_scale_ae52f1327b14,sikki,figurines_dolls,figurine,figurine,Radha Krishna in Sikki Grass work by Suraj Kumar Sahu,"This intricate artwork by Suraj Kumar Sahu is a beautiful depiction of Radha and Krishna created using Sikki grass, a traditional craft from the Bihar region of India. The piece is meticulously detailed, showcasing the finesse and precision of the artist. Krishna, holding his iconic flute, is adorned in traditional attire with elaborate patterns and textures that highlight the natural beauty of the Sikki grass. Radha, standing beside Krishna, is elegantly dressed, her veil delicately draped, and",sikki grass,,Coiling and weaving,bihar,Bihar,,,,,1,1,7000.0,7000.0,7000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/radha-krishna-in-sikki-grass-work-by-suraj-kumar-sahu,https://cdn.shopify.com/s/files/1/1194/1498/files/Radha-Krishna-in-Sikki-Grass-work-by-Suraj-Kumar-Sahu-1.png?v=1726056322,Suraj Kumar Sahu,Suraj Kumar Sahu,2026-09-06,PHASE36_2_EXPANSION,grp_sikki_figurine_4a7315e13e,phase36_2_real_expansion,7000.0,0,0,
obs_scale_1354da541c9e,sikki,functional_storage,basket,basket,Two bulls in Sikki Grass work by Suraj Kumar Sahu,"This intricate Sikki grass artwork by Suraj Kumar Sahu vividly captures a dynamic rural scene of two bulls engaged in a fierce battle in the field. The use of Sikki grass, with its natural golden hue, brings a unique texture and depth to the depiction, contrasting beautifully against the dark background. The bulls are rendered with remarkable attention to detail, their powerful forms and intense expressions skillfully crafted to convey movement and tension. The scene is set against a backdrop of",sikki grass,,Coiling and weaving,bihar,Bihar,,,,,1,1,7000.0,7000.0,7000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/two-bulls-in-sikki-grass-work-by-suraj-kumar-sahu,https://cdn.shopify.com/s/files/1/1194/1498/files/Two-bulls-in-Sikki-Grass-work-by-Suraj-Kumar-Sahu-1.png?v=1726056328,Suraj Kumar Sahu,Suraj Kumar Sahu,2026-09-06,PHASE36_2_EXPANSION,grp_sikki_basket_737de9612d,phase36_2_real_expansion,7000.0,0,0,
obs_scale_848c56832b94,sikki,functional_storage,basket,basket,Buddha in Sikki Grass work by Suraj Kumar Sahu,"This beautiful piece of art is a Sikki grass work created by Suraj Kumar Sahu, portraying Buddha in a serene and meditative pose. The artwork is crafted using Sikki grass, a natural material known for its golden hue and durability, traditionally used in the Mithila region of India for creating intricate handicrafts. The artist skillfully weaves and shapes the grass to create detailed and precise lines, capturing the essence of the subject with remarkable clarity. The central figure is Buddha, de",sikki grass,,Coiling and weaving,bihar,Bihar,,,,,1,1,7000.0,7000.0,7000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/buddha-in-sikki-grass-work-by-suraj-kumar-sahu-1,https://cdn.shopify.com/s/files/1/1194/1498/files/Buddha-in-Sikki-Grass-work-by-Suraj-Kumar-Sahu-1.png?v=1726056341,Suraj Kumar Sahu,Suraj Kumar Sahu,2026-09-06,PHASE36_2_EXPANSION,grp_sikki_basket_e4ff9203a4,phase36_2_real_expansion,7000.0,0,0,
obs_scale_99821887f38f,sikki,figurines_dolls,figurine,figurine,Krishna in Sikki Grass work by Suraj Kumar Sahu,"Suraj Kumar Sahu's Sikki grass artwork captures the essence of Krishna as the divine shepherd, harmoniously surrounded by the elements of nature. The meticulous weaving of the Sikki grass not only demonstrates the artist's craftsmanship but also imbues the piece with a sense of warmth and texture unique to this traditional medium. Krishna's serene expression and gentle interaction with the surrounding animals symbolize his role as the protector and nurturer of all living beings. The lotus in his",sikki grass,,Coiling and weaving,bihar,Bihar,,,,,1,1,7000.0,7000.0,7000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/krishna-in-sikki-grass-work-by-suraj-kumar-sahu,https://cdn.shopify.com/s/files/1/1194/1498/files/Krishna-in-Sikki-Grass-work-by-Suraj-Kumar-Sahu-1.png?v=1726056347,Suraj Kumar Sahu,Suraj Kumar Sahu,2026-09-06,PHASE36_2_EXPANSION,grp_sikki_figurine_ef003dd1b5,phase36_2_real_expansion,7000.0,0,0,
obs_scale_77d0a15db2da,sikki,figurines_dolls,figurine,figurine,Birds & Flowers in Sikki Grass work by Suraj Kumar Sahu,"This intricate artwork is a stunning example of Sikki Grass craft, created by the talented artisan Suraj Kumar Sahu. Sikki Grass is a traditional craft of Bihar, India, known for its exquisite detailing and natural beauty. This piece showcases the exceptional skill and creativity of the artist through its elegant design and meticulous craftsmanship. The artwork features a vibrant natural theme, focusing on a lively scene of birds perched on a flowering tree. The composition is symmetrical, with ",sikki grass,,Coiling and weaving,bihar,Bihar,,,,,1,1,7000.0,7000.0,7000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/birds-flowers-in-sikki-grass-work-by-suraj-kumar-sahu,https://cdn.shopify.com/s/files/1/1194/1498/files/Birds--Flowers-in-Sikki-Grass-work-by-Suraj-Kumar-Sahu-1.png?v=1726056354,Suraj Kumar Sahu,Suraj Kumar Sahu,2026-09-06,PHASE36_2_EXPANSION,grp_sikki_figurine_846440e56e,phase36_2_real_expansion,7000.0,0,0,
obs_scale_12964481d533,sikki,figurines_dolls,figurine,figurine,Majestic Peacock in Sikki Grass work by Suraj Kumar Sahu,"This exquisite Sikki grass artwork by Suraj Kumar Sahu features a majestic peacock, meticulously rendered against a black background that enhances the golden hues of the Sikki grass. The peacock stands proudly in the center, its feathers fanned out in a magnificent display. Each feather is crafted with individual strands of Sikki grass, creating a lifelike texture and depth. The body and wings of the peacock are detailed with smooth and textured Sikki grass, highlighting the bird's natural elega",sikki grass,,Coiling and weaving,bihar,Bihar,,,,,1,1,7000.0,7000.0,7000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/majestic-peacock-in-sikki-grass-work-by-suraj-kumar-sahu,https://cdn.shopify.com/s/files/1/1194/1498/files/Majestic-Peacock-in-Sikki-Grass-work-by-Suraj-Kumar-Sahu-1.png?v=1726056366,Suraj Kumar Sahu,Suraj Kumar Sahu,2026-09-06,PHASE36_2_EXPANSION,grp_sikki_figurine_68515162e9,phase36_2_real_expansion,7000.0,0,0,
obs_scale_acdd1c6ebe94,sikki,figurines_dolls,figurine,figurine,Peacock in Sikki Grass work by Suraj Kumar Sahu,"Suraj Kumar Sahu’s Sikki Grass Art intricately showcases a peacock, symbolizing beauty and grace. Crafted from sikki grass, known for its natural golden hue and flexibility, the artwork highlights exceptional craftsmanship and attention to detail. The peacock is depicted with its feathers fanned out majestically, each feather meticulously crafted with fine lines and patterns, capturing the bird's elegance and splendor. The peacock stands tall and regal, with its body detailed using delicate weav",sikki grass,,Coiling and weaving,bihar,Bihar,,,,,1,1,7000.0,7000.0,7000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/peacock-in-sikki-grass-work-by-suraj-kumar-sahu,https://cdn.shopify.com/s/files/1/1194/1498/files/Peacock-in-Sikki-Grass-work-by-Suraj-Kumar-Sahu-1.png?v=1726056372,Suraj Kumar Sahu,Suraj Kumar Sahu,2026-09-06,PHASE36_2_EXPANSION,grp_sikki_figurine_ea0ea97a94,phase36_2_real_expansion,7000.0,0,0,
obs_scale_6ed3a786558b,sikki,functional_storage,basket,basket,Buddha in Sikki Grass work by Suraj Kumar Sahu,"Suraj Kumar Sahu’s Sikki Grass Art beautifully portrays Buddha, encapsulating serenity and spirituality. Crafted from sikki grass, known for its golden hue and flexibility, this piece showcases intricate patterns and exceptional craftsmanship. Buddha is depicted in a meditative pose, seated on a lotus throne, symbolizing purity and enlightenment. The fine parallel lines highlight the texture of his robe, emphasizing the delicate weaving technique. Buddha's calm expression and poised posture radi",sikki grass,,Coiling and weaving,bihar,Bihar,,,,,1,1,7000.0,7000.0,7000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/buddha-in-sikki-grass-work-by-suraj-kumar-sahu,https://cdn.shopify.com/s/files/1/1194/1498/files/Buddha-in-Sikki-Grass-work-by-Suraj-Kumar-Sahu-1973.png?v=1726056379,Suraj Kumar Sahu,Suraj Kumar Sahu,2026-09-06,PHASE36_2_EXPANSION,grp_sikki_basket_e4ff9203a4,phase36_2_real_expansion,7000.0,0,0,
obs_scale_1032fc78fb2b,sikki,home_decor,wall_art,wall_hanging,Rural Women Sikki Grass work by Suraj Kumar Sahu,"Sikki Grass Art, crafted by artisan Suraj Kumar Sahu, captures the essence of rural life in India. The artwork depicts two village women carrying a huge fish on each of their heads, set against a serene backdrop. Made from sikki grass, known for its golden hue and flexibility, the piece showcases meticulous craftsmanship through intricate patterns and three-dimensional details. The women, dressed in traditional attire, are elegant and tall, with fine parallel lines highlighting their garments' t",sikki grass,,Coiling and weaving,bihar,Bihar,,,,,1,1,7000.0,7000.0,7000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/rural-women-sikki-grass-work-by-suraj-kumar-sahu,https://cdn.shopify.com/s/files/1/1194/1498/files/Rural-Women-Sikki-Grass-work-by-Suraj-Kumar-Sahu-1.png?v=1726056387,Suraj Kumar Sahu,Suraj Kumar Sahu,2026-09-06,PHASE36_2_EXPANSION,grp_sikki_wall_art_f87524c506,phase36_2_real_expansion,7000.0,0,0,
obs_scale_3e9ee42c3a97,sikki,home_decor,wall_art,wall_hanging,Nature in Sikki Grass work by Suraj Kumar Sahu,"Suraj Kumar Sahu's Sikki Grass artwork showcases an intricate and harmonious composition featuring the sun, a majestic tree, and aquatic life. At the top, a radiant sun with a serene, expressive face symbolizes life and energy. The sun's rays are depicted with finely arranged grass, adding a touch of warmth and vitality to the piece. Below the sun, a tree stands prominently. Its branches are adorned with meticulously crafted circular clusters of foliage, symbolizing growth and interconnectedness",sikki grass,,Coiling and weaving,bihar,Bihar,,,,,1,1,4000.0,4000.0,4000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/nature-in-sikki-grass-work-by-suraj-kumar-sahu,https://cdn.shopify.com/s/files/1/1194/1498/files/Nature-in-Sikki-Grass-work-by-Suraj-Kumar-Sahu-1.png?v=1726056393,Suraj Kumar Sahu,Suraj Kumar Sahu,2026-09-06,PHASE36_2_EXPANSION,grp_sikki_wall_art_82137fc1d0,phase36_2_real_expansion,4000.0,0,0,
